jid,companyid,companyname,qyxz,qydz,clrq
230006847,e9cd210ad83089a6cd9283d758f602a2,超艺网络有限公司,传媒有限公司,广西壮族自治区合山市高坪游街m座,1490630400
930006848,e9683c22cfc57caea66b3d3dab0a6dc0,思优信息有限公司,科技有限公司,贵州省西宁县怀柔魏街s座,1506528000
530006849,fbcae59998226aa7763bbd9204b4e302,天开传媒有限公司,科技有限公司,安徽省南宁县合川永安路s座,1483459200
230006850,a4d1527841bada9b100d476e2c3d4b8f,思优信息有限公司,信息有限公司,北京市西安县淄川杭州街i座,1451577600
630006851,bf50d1069c5bde03dac3c919aa4eebf4,新格林耐特信息有限公司,传媒有限公司,河南省长春县永川刘路Y座,1495641600
730006852,eb86c03a6add81f128a8c1f5e1e732dd,明腾科技有限公司,传媒有限公司,青海省秀兰县永川南宁路g座,1444492800
930006853,66332f895a3ef43620af6b5e32f8b6fe,盟新网络有限公司,网络有限公司,湖南省丽华市璧山台北街k座,1421164800
930006854,c7a5e8cee4e1b449df2da8c4b526ddbf,维涛网络有限公司,科技有限公司,广东省六安县长寿信路i座,1484582400
230006855,a6b5f19a6fa707fbb67c378658baf551,富罳网络有限公司,传媒有限公司,河南省丽市翔安郭路n座,1456070400
830006856,c2a1e43d94289d0a64401b6214423cae,毕博诚网络有限公司,信息有限公司,澳门特别行政区荆门市永川太原街f座,1451836800
830006857,b2cc9010402bdf80756429e7952cbe8e,精芯科技有限公司,传媒有限公司,青海省秀兰县滨城张街l座,1467561600
830006858,a88330ae55ae7bedd1b60dc4e26a2e3d,诺依曼软件信息有限公司,科技有限公司,湖南省玉珍县长寿周路r座,1507564800
830006859,e9ada0f4b9d762747efafdc561d92f09,双敏电子科技有限公司,信息有限公司,湖南省海燕县海陵柳州路d座,1483632000
830006860,e39e16e9195c2fe1c6de01b6060121b8,万迅电脑网络有限公司,网络有限公司,内蒙古自治区桂珍市华龙巢湖路u座,1471795200
130006861,5f91f39d70c023905fe66a0fc799379f,明腾科技有限公司,网络有限公司,上海市拉萨县静安广州街g座,1477584000
630006862,c22e72c3572b0685fed863413de5b34e,凌云信息有限公司,传媒有限公司,辽宁省哈尔滨市高坪罗路Y座,1488729600
430006863,2a58d0a89d419d6891aa738e1b544243,飞利信信息有限公司,传媒有限公司,山西省昆明县永川钱街a座,1475942400
830006864,8f8862df727b55515718134b60a557ac,维旺明科技有限公司,传媒有限公司,宁夏回族自治区太原县山亭阜新路O座,1447257600
330006865,0eebde7d52baf55de1354c3a4c0e1f93,昊嘉网络有限公司,科技有限公司,西藏自治区南昌县丰都邓街z座,1474732800
730006866,3692639bcde71c1390c1c0f533af7eb1,通际名联科技有限公司,传媒有限公司,湖南省沈阳市上街太原街K座,1497628800
630006867,b77f7c250ffd2f9c6a5293820d44c5f1,时刻科技有限公司,信息有限公司,海南省乌鲁木齐县长寿何街L座,1471276800
730006868,046366bf654389701fd81b5d00807949,飞利信信息有限公司,科技有限公司,香港特别行政区广州市沈北新柳州路f座,1508860800
230006869,eb80551f412d20bfb69434d71810c4f4,黄石金承传媒有限公司,传媒有限公司,澳门特别行政区凤兰市吉区沈阳路H座,1462896000
930006870,8015563a3baada2bc34d73c82d0b252e,泰麒麟信息有限公司,传媒有限公司,四川省宇县沈河兴城路T座,1500134400
430006871,da464ff4ff05835bb03831b580fcdb6c,和泰传媒有限公司,网络有限公司,上海市桂花市闵行阜新街t座,1495468800
730006872,053cb16697ad31bd7842a250012b9b26,商软冠联网络有限公司,传媒有限公司,天津市南京市崇文林街k座,1508428800
630006873,ff352f848b7ae49a571f705038594178,数字100网络有限公司,传媒有限公司,澳门特别行政区婷市南湖成都路l座,1505750400
430006874,e3af80ab0572838569d5ddb0f5713859,九方信息有限公司,网络有限公司,重庆市文市清河巢湖街i座,1454688000
930006875,4ddfce348d2a79b91b4d451b9cbe9f01,九方网络有限公司,网络有限公司,云南省辛集县长寿梧州路W座,1512662400
530006876,d276f2b99a52113c937bfbc48793e4b2,艾提科信传媒有限公司,科技有限公司,河北省汕尾县沙湾王路A座,1431014400
530006877,54c8939f1add5e2e74256ef68f7521a5,时刻网络有限公司,信息有限公司,甘肃省秀兰县浔阳王街d座,1509897600
230006878,13a4367006b8f0ff8de59616fd997cd0,精芯传媒有限公司,网络有限公司,安徽省秀芳市沈河孟街E座,1450540800
230006879,ceb2a2c34db01248cd256cd671fe99e5,惠派国际公司传媒有限公司,网络有限公司,北京市西宁市高明通辽街d座,1434297600
430006880,09db4023edbd3d59927062bc2136ad78,同兴万点科技有限公司,科技有限公司,辽宁省艳市白云嘉禾街P座,1456588800
530006881,1d1f2ae48c8cbb5494c55977f92a31a3,天开网络有限公司,传媒有限公司,河南省兰州县魏都辽阳路n座,1473609600
230006882,81a3db83ef983a8e128642df44245aad,华泰通安科技有限公司,网络有限公司,浙江省华市海港六盘水街z座,1499961600
630006883,198637de3bcdf1f74744fa73e2e1e97b,迪摩网络有限公司,信息有限公司,河南省通辽市东丽周街n座,1431619200
230006884,1813ca8a3beb3f84cb2a0f74e864107c,天开信息有限公司,科技有限公司,北京市深圳市清浦杜路H座,1423843200
230006885,d571c836543c69fbc94146082c9abbd1,昊嘉网络有限公司,传媒有限公司,重庆市博市朝阳关岭路N座,1510070400
630006886,44bc342ded2de56301f1d0c798e64e7b,昊嘉科技有限公司,信息有限公司,香港特别行政区利市大东汕尾街z座,1435507200
730006887,ae25ab3c463f6a750a94c19d08f5f0c6,凌颖信息信息有限公司,传媒有限公司,四川省西宁市永川天津路X座,1455379200
230006888,7a91927ac3ac76dbf54cc178c16314da,维涛传媒有限公司,传媒有限公司,宁夏回族自治区上海县南湖辽阳街Q座,1429027200
530006889,0dae8c3327462b557b26eab1cd3d3a75,鸿睿思博科技有限公司,科技有限公司,广西壮族自治区桂花市西夏郑街B座,1484668800
230006890,f5cb37cd5fa8b78d421036f323ede37c,数字100科技有限公司,网络有限公司,浙江省宁市梁平兴城街d座,1491926400
730006891,53b6866bf97ddefc94e596993523ce4d,通际名联信息有限公司,传媒有限公司,安徽省丹市海港阜新路n座,1482076800
230006892,034b267e1f2c027751cd20357d2a9207,飞利信网络有限公司,信息有限公司,福建省潜江市锡山孟路o座,1457712000
430006893,b8f70ed8f5d754f4aae05175a16bbab0,超艺信息有限公司,网络有限公司,贵州省桂花市新城兰州街o座,1451750400
930006894,5cc06f837f134f39905b5a61da235f93,联软科技有限公司,传媒有限公司,重庆市想市高坪王街O座,1494086400
730006895,659978fbd1029c964f54a0dda95c87c8,诺依曼软件网络有限公司,传媒有限公司,安徽省琴县丰都长春路X座,1435334400
530006896,e6f8a436f40520c307cd1370a96fd96b,迪摩传媒有限公司,信息有限公司,湖北省嘉禾市南长香港街t座,1512316800
630006897,fec1c2963c9c2682b61457e7cc20b0cf,精芯科技有限公司,网络有限公司,青海省玲县友好彭路o座,1494000000
530006898,c127ad59e47b126e252a8b02a2f8e237,华远软件信息有限公司,传媒有限公司,新疆维吾尔自治区浩县丰都淮安街h座,1509120000
930006899,2a8662f0719ebb86b8dd361bd0a52f93,超艺网络有限公司,科技有限公司,陕西省鹏县西夏阜新路h座,1457280000
930006900,ad11cc1725f950c3702aa8067b8785ec,艾提科信传媒有限公司,信息有限公司,海南省雪市东丽李路T座,1509120000
730006901,0501b8a12ea146ddc26fd75bf1fd8a93,新宇龙信息传媒有限公司,科技有限公司,陕西省婷县友好许路E座,1490371200
430006902,164d1324cf747253cb9fadd2ee0cddc3,凌云科技有限公司,传媒有限公司,河南省东市淄川宁德路j座,1473868800
230006903,57719db8e7724eae85d16464a6713343,双敏电子传媒有限公司,科技有限公司,台湾省兴安盟市西夏刘路y座,1455465600
130006904,8155b61ab432ad359c2751bd32226afb,良诺信息有限公司,信息有限公司,广西壮族自治区银川市锡山苏街U座,1470499200
430006905,c033492333934aa5581a5c5e38d3105c,华成育卓网络有限公司,传媒有限公司,河北省长春市永川深圳路g座,1475337600
430006906,71a7a84aaab7ffc9aa84cf4775c0ed6e,趋势网络有限公司,网络有限公司,吉林省丽华县涪城谈路N座,1470931200
230006907,8ae0c591f0e19415cc73c9b18611db67,彩虹信息有限公司,科技有限公司,山东省东莞县静安赵路T座,1447344000
730006908,4209f6355991104f146279e3ee16f7e0,飞海科技信息有限公司,传媒有限公司,天津市瑜县黄浦程街K座,1448294400
230006909,046ae3e9f0767476f87d9f1b5de384c7,创联世纪科技有限公司,传媒有限公司,福建省兴安盟市合川汪街h座,1427299200
230006910,335fffb8cac3e4f7790851f41279db19,方正科技传媒有限公司,信息有限公司,新疆维吾尔自治区长春市东城郑州路I座,1470067200
530006911,fe4816a640746782095d36717d1424ba,恩悌传媒有限公司,科技有限公司,吉林省合肥市魏都窦路U座,1435334400
830006912,ee155e550c984d42d0bb25d12887e64d,华泰通安信息有限公司,信息有限公司,吉林省建平县高港侯街n座,1453478400
330006913,f67a5a33478899e207a6160d4ec80e9b,快讯传媒有限公司,传媒有限公司,台湾省秀珍市静安澳门街n座,1424707200
530006914,32a69c2fea62e9feae9bcb2b0424b39a,浙大万朋传媒有限公司,网络有限公司,河南省瑞市锡山田路H座,1459267200
930006915,a6f3d15c93c3e396bd422a422a317575,戴硕电子传媒有限公司,传媒有限公司,内蒙古自治区坤县大兴谢路G座,1460390400
730006916,eee94868e6c4efa1cea304f1f08affe8,晖来计算机科技有限公司,网络有限公司,浙江省马鞍山县蓟州廖路q座,1477411200
230006917,de6ec39e3a43703add46bf88c1685080,创联世纪信息有限公司,传媒有限公司,河北省郑州市大兴通辽街S座,1426521600
330006918,3ed00ea177a2b0bf5713d1cf6e3ab61d,维涛信息有限公司,网络有限公司,山东省昆明市龙潭石路t座,1422547200
930006919,b130952a338355817f1870e28979841f,信诚致远科技有限公司,传媒有限公司,宁夏回族自治区文县合川宜都路C座,1452614400
430006920,0b84481a68ee5774620fd967666df568,联软传媒有限公司,信息有限公司,吉林省建军县高坪太原街T座,1486224000
730006921,9de8c382e58e78df521b14aca632e1e5,图龙信息传媒有限公司,信息有限公司,内蒙古自治区广州市房山辛集街e座,1421769600
230006922,97f39232cf96a3c8dfc66e359b421116,浙大万朋科技有限公司,信息有限公司,海南省惠州县永川王街u座,1481212800
330006923,f3d861f7030e7f8aa1cb423d10b83c8c,万迅电脑信息有限公司,信息有限公司,贵州省拉萨市永川陈街w座,1498665600
830006924,bf8bbc634eaeafbd38ffc825300b87be,易动力网络有限公司,网络有限公司,广西壮族自治区丽华市沙湾孙路M座,1425139200
730006925,86e344eb354253a8cf9c5eda79bd5daa,华远软件网络有限公司,信息有限公司,陕西省琴市黄浦侯街Z座,1496246400
730006926,24678b40d3a2ba3a15fdf5b5cbee825a,黄石金承传媒有限公司,网络有限公司,内蒙古自治区马鞍山市山亭古街M座,1437840000
130006927,cacdf3a67c3c60655c2d945a748e4e87,巨奥网络有限公司,信息有限公司,西藏自治区丽娟市清浦何街D座,1501171200
130006928,d5f8abf87233f2279b63154a6b21f470,趋势网络有限公司,科技有限公司,香港特别行政区勇县大兴佛山街V座,1492963200
730006929,7810db91dd61165bd2aac0b211c6c996,天开信息有限公司,信息有限公司,澳门特别行政区长沙县沈北新韩街g座,1486396800
730006930,c1734e141b0cbc3b403874e7ace07e98,戴硕电子网络有限公司,网络有限公司,广西壮族自治区瑞市门头沟辽阳街c座,1439395200
830006931,1a85acc2123c2557d3fcae566b05fee9,彩虹科技有限公司,网络有限公司,青海省大冶市南溪阜新路d座,1420300800
430006932,1d7f30e308214750503fbc5815ada4ef,数字100传媒有限公司,信息有限公司,上海市呼和浩特县合川拉萨路m座,1501344000
230006933,a54c813cde5f70ffe3538a685e6c5282,联软网络有限公司,传媒有限公司,湖北省南宁市怀柔王路r座,1428595200
730006934,e8fa39dbb3f604b753d51b4dfa7f0adf,通际名联科技有限公司,传媒有限公司,江苏省沈阳县沈北新六安街B座,1468512000
730006935,087a31066b594f78dc8291d90c8379da,时刻科技有限公司,传媒有限公司,黑龙江省想市长寿乌鲁木齐街B座,1440691200
430006936,3647110f0e69d0f9c7e62cb5af29cae4,九方信息有限公司,网络有限公司,贵州省金凤县城北程街O座,1474905600
130006937,678a190932ffced37e719021f83dbdf0,华成育卓网络有限公司,科技有限公司,广东省宁德市黄浦林街m座,1485187200
730006938,a55c6e98ae34a44152fe09e989386bdd,和泰网络有限公司,网络有限公司,湖北省建平县南长合山路J座,1511020800
130006939,ecc26eb4200cd324879538f3a2054331,晖来计算机科技有限公司,信息有限公司,山西省阜新县静安王路l座,1431878400
230006940,f73222c4509b928d0aa8acb1b5b7fa33,国讯信息有限公司,科技有限公司,吉林省云市山亭辛集街g座,1420992000
530006941,0c753c7f87c5d2e9749d416cedd3eb11,海创科技有限公司,科技有限公司,辽宁省合肥市滨城柳州街j座,1512576000
830006942,f045c2e16a8ef036d564629679ffb41b,联通时科网络有限公司,信息有限公司,河北省静县朝阳崔路P座,1476374400
530006943,e0b2d6b7a5621ad8d30f5f3909ee1900,趋势网络有限公司,传媒有限公司,吉林省帅县大东辽阳街L座,1483632000
630006944,2e55532193fe4368fc76e2023f7eced1,方正科技信息有限公司,信息有限公司,福建省兰英县沈北新昆明街Q座,1461427200
630006945,8f9e5da9a1ab27b8b2b99febeeb0d016,佳禾科技有限公司,信息有限公司,北京市玲市萧山陈街U座,1429459200
230006946,7a1d77b0ea5841583ce01e2ff0036233,艾提科信科技有限公司,传媒有限公司,上海市合山市黄浦刘路T座,1493481600
730006947,0831eaa74e063d54c3dec606214e7218,创亿科技有限公司,信息有限公司,湖南省丽丽市沈北新阜新路B座,1466870400
130006948,aadd3bb50f11b33ca7cc5776fcd45acb,维涛信息有限公司,信息有限公司,云南省重庆市清河陈街u座,1449158400
630006949,9048fb0c24d9c9f3878a8ca8f2591a0d,盟新传媒有限公司,网络有限公司,台湾省小红市永川林街i座,1481990400
330006950,fb678ce540d5f989766f4135263c9802,时空盒数字科技有限公司,科技有限公司,浙江省香港市沈河白街q座,1451318400
530006951,5c069dd6c8c15ea078befd710fde4ab6,惠派国际公司传媒有限公司,网络有限公司,甘肃省北镇市上街刘街h座,1499443200
430006952,8dee795ed98f2c0139734b9a6d358e9e,和泰网络有限公司,科技有限公司,河南省波市和平海口路h座,1500048000
830006953,e2aa43a69d666c6b7f3594bdf0504abc,华成育卓信息有限公司,传媒有限公司,广东省潜江市海陵巢湖路B座,1466006400
830006954,0e549ef88e61164c9357b7701f89bbda,浦华众城传媒有限公司,网络有限公司,广西壮族自治区郑州市大东台北街O座,1462118400
130006955,001cc3886bd01e7f66f48343663d475c,信诚致远网络有限公司,信息有限公司,陕西省瑞县龙潭昆明街I座,1488038400
630006956,78ce89369c43b3ae327075dec1df6507,易动力科技有限公司,信息有限公司,吉林省军县永川邯郸街j座,1476460800
830006957,f3fdba564538aa065558695529cfe3a3,菊风公司传媒有限公司,网络有限公司,浙江省成市南溪福州路k座,1505145600
230006958,633ab9edb9f2cc69d7054b8e10cab9c0,四通传媒有限公司,信息有限公司,湖南省宁市孝南顾路N座,1422028800
130006959,fc1c435cd2d3915568bfffbdfdcceb98,华成育卓传媒有限公司,科技有限公司,广东省太原市高港张街r座,1454256000
630006960,d397ea290531f1d37df1b06349c29fcb,创亿传媒有限公司,信息有限公司,四川省永安县江北马路s座,1473436800
830006961,f928e0be880e7b03627d43304734becf,快讯传媒有限公司,信息有限公司,广西壮族自治区永安县涪城佛山路f座,1484841600
730006962,6019dc306bc576c22dd1d8bd77f75399,合联电子传媒有限公司,科技有限公司,香港特别行政区淑英市牧野乌鲁木齐街h座,1497456000
430006963,b1e12a8eea3f3c5b220343419f57e725,维旺明科技有限公司,信息有限公司,新疆维吾尔自治区雷市淄川惠州街G座,1462291200
930006964,6d80f6b18e2d650b381bf3aefa0d6623,群英传媒有限公司,传媒有限公司,广西壮族自治区福州县魏都乔街c座,1463673600
930006965,bc338fde7b0ba6aefdb2ac85c8ad1b61,昊嘉科技有限公司,传媒有限公司,广西壮族自治区太原市沈北新辛集街P座,1449936000
630006966,19e49d9ced1a321be07a9f3e9e3665f9,网新恒天信息有限公司,网络有限公司,天津市英市长寿陈路f座,1475078400
430006967,e04c24bb6d4cdc875ecafdb182e6eaf6,MBP软件网络有限公司,传媒有限公司,上海市潮州县怀柔梧州路E座,1496851200
830006968,d1dbb6135e185e802df665d7baebb3b6,迪摩信息有限公司,传媒有限公司,海南省秀英县萧山六盘水路t座,1450540800
130006969,62541ba21e48ffaf793913394b177051,毕博诚信息有限公司,科技有限公司,陕西省马鞍山县长寿荆门街d座,1459785600
130006970,7200e21ac65a470fd3008c0603d6d21e,万迅电脑科技有限公司,网络有限公司,吉林省洋县高坪大冶路j座,1463241600
530006971,eb5e8a6e14516666c04e8ff1effc7c90,泰麒麟信息有限公司,科技有限公司,广东省嘉禾县高坪李路b座,1434729600
730006972,1ea51cfd91f03c74e23c9142046feade,浦华众城科技有限公司,网络有限公司,辽宁省桂芳县六枝特胡路L座,1434470400
130006973,bd150cdf6f65bb6c9763d56a341c7b59,恩悌传媒有限公司,传媒有限公司,福建省佛山县六枝特陈街R座,1510761600
930006974,7876f1abc0f70d33a6610b818ab0ab52,时刻信息有限公司,网络有限公司,江苏省丽丽市清河广州街w座,1443456000
230006975,2b5c2608bf702119b8974ca574b234b3,通际名联信息有限公司,科技有限公司,山西省香港县双滦淮安路a座,1467302400
830006976,e9fcdd0acc8c3f685d81c773e02ca0e0,联软信息有限公司,传媒有限公司,青海省玉兰市高坪深圳街X座,1436889600
330006977,d38caa2fe95203949dce84e7d4d22bb4,数字100信息有限公司,网络有限公司,宁夏回族自治区潜江市崇文徐街F座,1482163200
330006978,77caa235c745dbf9c09c0a95c5095132,易动力科技有限公司,科技有限公司,台湾省辉县涪城李街e座,1471622400
430006979,3d6f618a5b15fc60c771c958fb529710,商软冠联信息有限公司,科技有限公司,甘肃省峰县朝阳王路V座,1488988800
630006980,0e44661cceff18e929c3f181f42ad4e5,快讯科技有限公司,科技有限公司,宁夏回族自治区南宁市和平崔路U座,1429200000
530006981,76a4bf757d3a43402fec779cecb8216d,鑫博腾飞信息有限公司,信息有限公司,安徽省杨市城东哈尔滨路s座,1510243200
630006982,344b56d3a710841a3a52a0e716206146,合联电子传媒有限公司,科技有限公司,陕西省沈阳县花溪袁路W座,1502812800
130006983,5ae7690fbc9a6d02ab55c94bb0db6113,惠派国际公司信息有限公司,网络有限公司,贵州省秀英市滨城冯街i座,1430409600
130006984,585224efb2224c40214f54be9f1c7f42,商软冠联信息有限公司,科技有限公司,北京市海口县永川天津路s座,1499356800
630006985,71419ab67638e2dec61d0ec4ad9ab333,和泰网络有限公司,信息有限公司,北京市文市大东济南路L座,1420819200
830006986,28a48d7e8f5cf693378495793df05d50,迪摩传媒有限公司,科技有限公司,浙江省鹏市新城周路h座,1481558400
830006987,f908d5b22b9dc6c2d3f4737029363bf6,时刻传媒有限公司,传媒有限公司,台湾省林县崇文张街I座,1487692800
830006988,3adf45fc4a975e388a291df1947ddfe4,创亿网络有限公司,科技有限公司,江苏省梅市江北孙街X座,1461859200
130006989,7fcf54ecd2e99d8a41bf060c3572292a,菊风公司信息有限公司,科技有限公司,云南省贵阳县安次吴路i座,1509811200
930006990,701e6f62756f22e521d5b34b78bf9a8f,趋势网络有限公司,网络有限公司,江苏省辽阳县浔阳长春街f座,1501430400
930006991,321f5edc1304617b8c718ec4ac370bf6,维旺明信息有限公司,网络有限公司,甘肃省博市西峰济南路g座,1497369600
230006992,874b72ab42a2b527c409f11b912a1d18,思优信息有限公司,网络有限公司,上海市永安市沈北新陆路D座,1445184000
130006993,d2d9a60466f2fa8aa793b01083944194,易动力信息有限公司,传媒有限公司,辽宁省勇市魏都李街n座,1439654400
730006994,a3ad784818f3f0ca4ea21c5d6b65313f,图龙信息信息有限公司,网络有限公司,山东省波市华龙佛山街U座,1467561600
830006995,48f382ed60aa891c54d1bf6e33b42f73,盟新信息有限公司,传媒有限公司,澳门特别行政区飞市大东石家庄路O座,1463328000
530006996,4285fe89691df88c9bf50efaf8bae3b5,彩虹信息有限公司,科技有限公司,青海省雪县南溪林街h座,1454947200
930006997,3aef79d29af8ee8e88a1632acd9cda8f,MBP软件传媒有限公司,网络有限公司,福建省马鞍山县涪城叶街h座,1445961600
930006998,73377dd5c0be77a6f292e5e486243401,易动力信息有限公司,科技有限公司,广西壮族自治区倩市锡山蒋路O座,1472918400
130006999,9af0a4592d0c1b25861d71dbe42c5ec3,东方峻景传媒有限公司,科技有限公司,河北省马鞍山县门头沟关岭路T座,1495123200
430007000,3647da57c3beb19d4f60ec7cfdae349b,天益传媒有限公司,网络有限公司,云南省南昌县孝南西安路a座,1513785600
530007001,3c521f01356c9b3596fbed01c91fa2b3,襄樊地球村科技有限公司,网络有限公司,陕西省大冶县长寿赵街X座,1470412800
330007002,d2ecd5d1c4d1b8d1093be2b2ab9b3b4e,超艺传媒有限公司,网络有限公司,安徽省洁市高明齐齐哈尔街g座,1485878400
930007003,dd78138dbb67d47632caeb21dc4b90ea,四通传媒有限公司,信息有限公司,上海市沈阳市浔阳沈阳路O座,1450368000
330007004,77fcf27c31d9e84a96e61fdd91dabcc7,盟新网络有限公司,信息有限公司,西藏自治区淑英市永川徐街y座,1485014400
230007005,b7ef8af33c10cd9fa0cd9a48fef7da9c,浦华众城信息有限公司,传媒有限公司,黑龙江省郑州市魏都陶街Z座,1435852800
230007006,ff90feb6c5a1cee3299ac0ac9f002073,方正科技科技有限公司,科技有限公司,上海市海门县沙湾合肥路R座,1456070400
330007007,b7388125636b146d221256b9ab6f0181,毕博诚传媒有限公司,传媒有限公司,河南省重庆县金平阎路o座,1462723200
230007008,99f6b8dd55e709a581436885783793e0,网新恒天传媒有限公司,信息有限公司,江苏省兰英市长寿马鞍山路V座,1450886400
830007009,85025a2e349dbdb7237d8c13de6b6c3d,恩悌网络有限公司,科技有限公司,天津市淑珍市秀英袁街z座,1514390400
630007010,09937288805b99e0afdc4250bf1d6bf4,兰金电子科技有限公司,传媒有限公司,广西壮族自治区健市长寿太原街O座,1428940800
430007011,e6cdb87cca580f2af59e561162585c0b,精芯传媒有限公司,网络有限公司,浙江省小红县永川武街Z座,1501171200
130007012,86884b4d24c13e00496284c2d464141a,盟新传媒有限公司,信息有限公司,甘肃省峰县锡山荆门路U座,1493740800
430007013,598fe2ca6c848464a6ebe7d11a21b295,九方传媒有限公司,信息有限公司,新疆维吾尔自治区建华县山亭南宁路R座,1432828800
630007014,c33a355267916a58b13dc438df1f8edc,新宇龙信息信息有限公司,科技有限公司,重庆市齐齐哈尔市梁平济南街l座,1512662400
630007015,a7974a067e2c5809af9db4b73a7f7469,明腾信息有限公司,传媒有限公司,广西壮族自治区坤市朝阳朱路e座,1452268800
430007016,2113c9e9b77b39dd6562f46a1f3ce7b8,同兴万点信息有限公司,科技有限公司,吉林省西宁县永川六安街Q座,1433952000
230007017,3a53c21bb15dec0c2187ee3ef3ef90fd,维涛网络有限公司,科技有限公司,辽宁省太原市南溪赖路G座,1448380800
830007018,e2e2e28832f0c9f8ec68e0692cb6473a,维涛网络有限公司,科技有限公司,山西省磊县海陵郑州路H座,1462291200
730007019,4e79d874cd20fc079375f873e46af9b9,中建创业传媒有限公司,科技有限公司,广西壮族自治区建县牧野文街F座,1439308800
430007020,0e053bebdbdbe18e45a728f1812cbe3d,良诺网络有限公司,科技有限公司,北京市建县长寿佛山街T座,1450368000
230007021,5d3249f9b2897548a2dcd0b275571665,迪摩传媒有限公司,传媒有限公司,澳门特别行政区莉市永川西安路Q座,1511539200
330007022,0864e4fc365735c7e06e73fba2b715ce,商软冠联网络有限公司,科技有限公司,贵州省天津县淄川郑州街m座,1436457600
730007023,fca0605d8d44c1bec888bddda6617849,网新恒天科技有限公司,网络有限公司,山东省文县长寿呼和浩特路z座,1446739200
730007024,f25fbc0efb5f1a9c6ab62622e44ab6dd,时刻信息有限公司,网络有限公司,云南省淮安县大兴李路y座,1479571200
830007025,f1a657edd679b0ac99bbd1852e75aa89,超艺传媒有限公司,科技有限公司,天津市济南县淄川郭路r座,1473350400
330007026,86b692ad19c1acecb72134e3edd418c3,易动力网络有限公司,信息有限公司,河南省澳门市秀英张家港路c座,1475856000
230007027,2a33831f844c63a8adc9612bd76a9a08,凌颖信息信息有限公司,信息有限公司,广东省英市平山王路A座,1500912000
930007028,aba33eecde963ec0b480b09feafa947f,MBP软件网络有限公司,科技有限公司,台湾省英县清浦王街h座,1463068800
930007029,2da68a9ca265640eddb0d4f81b91fd1d,浙大万朋信息有限公司,科技有限公司,内蒙古自治区军市西峰嘉禾街o座,1506182400
730007030,d73db07eb2e9c84fb4c16076c5dedf8a,立信电子科技有限公司,传媒有限公司,河南省丽华市大东张街D座,1422201600
930007031,e2959d581cde80d43e5b4d157d322805,时刻科技有限公司,传媒有限公司,广西壮族自治区台北市秀英龙路w座,1464364800
130007032,2434bcdad98fd5514d665580a0ae0d03,创汇网络有限公司,传媒有限公司,山西省海燕市孝南拉萨路u座,1464883200
330007033,37546f1a925c7c906da5cbab26633aad,华泰通安科技有限公司,科技有限公司,上海市大冶市和平辛集街p座,1473436800
730007034,dbac997d079dab8fe8ab70db00c8e415,方正科技科技有限公司,网络有限公司,浙江省斌市兴山淮安路a座,1469116800
330007035,decad59ff58c8540d1c6083cce74beae,天开科技有限公司,信息有限公司,贵州省利市花溪兰州路N座,1457971200
130007036,02213691b894289a1b81768db1d1c006,群英网络有限公司,网络有限公司,海南省东莞市大东曹路A座,1474819200
530007037,117e910126c0fffc9694113f17c800cd,新宇龙信息传媒有限公司,网络有限公司,香港特别行政区上海市静安彭路n座,1478880000
830007038,284e1aa182d8259f7e17f74a01fa4bc4,襄樊地球村信息有限公司,信息有限公司,天津市兰州市海陵六盘水路i座,1457107200
830007039,59ebd82d1b561cc568903490daa7ea45,四通网络有限公司,信息有限公司,江苏省斌市高港西宁街y座,1420992000
130007040,d368703c7d6f1e9d84e039795dcfef22,良诺传媒有限公司,传媒有限公司,重庆市慧县滨城赵路Q座,1494432000
630007041,81db2fddb4a1818293a27fc72b9ec6f9,东方峻景信息有限公司,科技有限公司,安徽省杭州市江北王街G座,1438272000
830007042,349f34d8798a945777c6c52e6e74c277,天开科技有限公司,科技有限公司,西藏自治区哈尔滨市清浦通辽路D座,1464969600
230007043,5ed8d80303a783929c405ddc8224e1b6,天开传媒有限公司,网络有限公司,云南省淮安市崇文潜江街j座,1502553600
630007044,e8f15b36ec9829f5e54f7565e9e61302,创汇网络有限公司,网络有限公司,天津市南昌市永川齐齐哈尔路X座,1437753600
630007045,7849d43a0418b0da0c2c5ab3c4cea32c,盟新科技有限公司,信息有限公司,上海市桂芳市魏都马鞍山路G座,1472054400
230007046,883cb140a6b27353392c91ea09a1d562,快讯网络有限公司,传媒有限公司,宁夏回族自治区桂兰市友好天津街S座,1473177600
330007047,1a56163905c053c4dad0bc9528e96bca,九方科技有限公司,科技有限公司,安徽省贵阳县清河兴安盟路i座,1459094400
330007048,96c90d49a2f13eaa6c6183806f8f2cd8,济南亿次元科技有限公司,网络有限公司,香港特别行政区嘉禾市丰都朱街i座,1502121600
230007049,3e30b3f544801f4582477d5911641202,富罳信息有限公司,信息有限公司,广东省瑞县清浦武汉街s座,1474214400
230007050,49cf6d4f93fe45233d11839b4035d723,明腾科技有限公司,信息有限公司,陕西省石家庄市南长李路s座,1467129600
630007051,0575b93ff8ca4ace1b024c964296282e,泰麒麟信息有限公司,网络有限公司,云南省洋县永川合山路d座,1475424000
830007052,35f294d3569cdf090eecda53464d6e43,九方传媒有限公司,科技有限公司,西藏自治区石家庄县锡山太原街U座,1510675200
930007053,d8c22f0a2081db68050c97526d1b7edb,昂歌信息科技有限公司,传媒有限公司,安徽省贵阳县上街西宁路q座,1450800000
